"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Lower middle income","LMC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5244685340613","","","","","0.575727931693261","","","","0.58916785068575","","0.548548993933255","","0.546215428233307","","0.566850097563038","","0.554684349125693","","","","","",
"Low & middle income","LMY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.615384213113737","0.633097679486201","0.679442701517176","0.730329397213876","0.767002552099541","0.811905169550127","0.856757716706246","0.864914090557007","0.954493785854266","1.02625021407115","1.11358766000058","1.13484919418587","1.24677350597905","1.21352636166898","1.36117824524177","1.37230741627176","1.41143139732071","1.35936939341055","1.44613550268667","1.47554536050117","1.66722595424892","1.92754682725643","","","",
"Lesotho","LSO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0418500006198883","0.0429500006139278","0.0553199984133244","","","","","0.0291000008583069","","0.0125500001013279","","","","0.0510100014507771","","","","","","","","","",
"Late-demographic dividend","LTE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.825398609660577","0.873737888875672","0.897324742017502","0.95296486681717","0.963941034954318","1.02023849317559","1.02744979477157","1.06043974905066","1.09711408147586","1.27414232307671","1.3172454993457","1.2901438870893","1.4297379345206","1.4734076682046","1.53574917192655","1.6090684030894","1.67526898822927","1.66897139816076","1.69288026935933","1.79500302921645","1.95236322179209","2.05215391304206","2.15654251792381","","",
"Lithuania","LTU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.491699993610382","0.536670029163361","0.54381000995636","0.502059996128082","0.585529983043671","0.667620003223419","0.657549977302551","0.664129972457886","0.751399993896484","0.74821001291275","0.79203999042511","0.801739990711212","0.78931999206543","0.830839991569519","0.78329998254776","0.9026899933815","0.893040001392365","0.94871997833252","1.03011000156403","1.04340994358063","0.842410027980804","0.896260023117065","0.936619997024536","0.992659986019135","1.13260996341705","1.10435998439789","1.05318999290466","","",
"Luxembourg","LUX","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.58314001560211","","","1.62349998950958","1.58818995952606","1.55873000621796","1.64885997772217","1.57165002822876","1.54663002490997","1.58838999271393","1.4237300157547","1.42453002929688","1.20664000511169","1.23380994796753","1.21700000762939","1.2522599697113","1.26689994335175","1.23898005485535","1.17180001735687","1.18176996707916","1.0958399772644","1.04120004177094","0.976530015468597","","",
"Latvia","LVA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.396890014410019","0.366270005702972","0.379220008850098","0.351830005645752","0.434830009937286","0.402630001306534","0.408430010080338","0.35929998755455","0.398400008678436","0.527069985866547","0.646910011768341","0.551069974899292","0.577199995517731","0.448579996824265","0.605710029602051","0.71561998128891","0.663070023059845","0.613210022449493","0.689079999923706","0.619400024414062","0.435140013694763","0.511039972305298","0.638689994812012","0.638469994068146","0.734390020370483","0.746219992637634","0.763819992542267","","",
"Macao SAR, China","MAC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0622400008141994","0.0695699974894524","0.062440000474453","0.0534400008618832","0.0876000002026558","0.0829000025987625","0.0568399988114834","0.101060003042221","0.0540699996054173","0.0501199997961521","0.0442700013518333","0.0478900000452995","0.0511699989438057","0.0877600014209747","0.136490002274513","0.234919995069504","0.172099992632866","0.201130002737045","0.247209995985031","0.453269988298416","0.373180001974106","0.436879992485046","0.263779997825623","",
"St. Martin (French part)","MAF","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.245820000767708","","","0.546299993991852","0.471789985895157","0.565880000591278","","","0.549870014190674","","","","0.660359978675842","","","","","","","","","","","","","","",
"Monaco","MCO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0378700010478497","0.0382100008428097","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.872959971427917","0.806789994239807","","","","","","0.324050009250641","0.349029988050461","0.398649990558624","0.406219989061356","0.545570015907288","0.534630000591278","0.525569975376129","0.366499990224838","0.337639987468719","0.349070012569427","0.297829985618591","0.314630001783371","0.307350009679794","0.280039995908737","0.257889986038208","0.256260007619858","0.241449996829033","0.235109999775887","0.231539994478226","0.229829996824265","0.223419994115829","",
"Madagascar","MDG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.183249995112419","0.093800000846386","0.0834200009703636","0.100319996476173","0.181749999523163","0.201729997992516","0.290699988603592","0.1925999969244","0.150959998369217","0.141190007328987","0.120909996330738","0.117640003561974","0.130539998412132","0.099030002951622","0.0906699970364571","","","0.0132099995389581","","0.012640000320971","0.0127499997615814","","","","","","","",
"Maldives","MDV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.917241291266213","","","","","","","","","","1.62855193849463","1.5158236260248","","","",
"Mexico","MEX","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.238379999995232","0.264039993286133","0.285189986228943","0.327190011739731","0.292050004005432","0.308149993419647","0.337449997663498","0.374540001153946","0.370530009269714","0.38102999329567","0.352979987859726","0.380389988422394","0.424160003662109","0.457480013370514","0.473529994487762","0.452679991722107","0.402839988470078","0.408060014247894","0.419620007276535","0.414770007133484","0.376010000705719","0.319550007581711","0.29815998673439","0.276059985160828","0.291909992694855","0.273779988288879","0.257820010185242","0.268189996480942","",
"Marshall Islands","MHL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.616289648640595","0.634776871661159","0.682429540428372","0.733751452887403","0.771721902222692","0.818857733965072","0.859830784298604","0.869598058499694","0.958958922807795","1.03046265669951","1.1186426982007","1.13558947763586","1.24722679784632","1.21484800945606","1.36495010500489","1.3763914054959","1.41299940074239","1.36470707926729","1.44635034324506","1.47741889634211","1.66820940349278","1.93028210142059","","","",
"North Macedonia","MKD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.359109997749329","0.408419996500015","0.328090012073517","0.418879985809326","0.293099999427795","0.244609996676445","0.210639998316765","0.232370004057884","0.228249996900558","0.193729996681213","0.170929998159409","0.223580002784729","0.196789994835854","0.216340005397797","0.222760006785393","0.326759994029999","0.438939988613129","0.516460001468658","0.444119989871979","0.435849994421005","0.354389995336533","0.363669991493225","0.367830008268356","0.372640013694763","0.372519999742508","0.37975001335144","0.395020008087158","",
"Mali","MLI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.218549996614456","","","0.583599984645844","","","","","0.314619988203049","","0.291979998350143","","0.157680004835129","","0.173849999904633","","","",
"Malta","MLT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.250200003385544","0.23743000626564","0.489710003137589","0.528199970722198","0.578440010547638","0.545400023460388","0.526669979095459","0.507390022277832","0.587409973144531","0.665059983730316","0.804319977760315","0.743359982967377","0.691789984703064","0.715149998664856","0.55689001083374","0.552320003509521","0.572109997272491","0.559930026531219","0.645659983158112","0.652050018310547","0.604330003261566","","",
"Myanmar","MMR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0598499998450279","0.034170001745224","0.0440599992871284","0.113059997558594","0.0714399963617325","0.162159994244576","","","","","","","","","","","","","","","0.0321800000965595","0.0588099993765354","0.0834100022912025","0.155670002102852","0.124020002782345","0.0351900011301041","0.023760000243783","",
"Middle East & North Africa (excluding high income)","MNA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.328891533214785","","","","","","","0.571260420879059","","","","","","","",
"Montenegro","MNE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.797720015048981","1.01874005794525","0.924430012702942","1.22991001605988","1.1452100276947","","","","0.314850002527237","","0.374309986829758","0.363200008869171","0.374000012874603","0.324539989233017","0.348980009555817","0.503740012645721","0.36327999830246","","","","","",
"Mongolia","MNG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.167860001325607","0.166429996490479","0.150159999728203","0.187570005655289","0.2674899995327","0.251729995012283","0.251800000667572","0.267769992351532","0.237760007381439","0.191210001707077","0.238269999623299","0.336670011281967","0.304780006408691","0.244379997253418","0.230540007352829","0.23913000524044","0.232460007071495","0.223399996757507","0.156399995088577","0.183449998497963","0.134200006723404","0.101609997451305","0.0926999971270561","0.133009999990463","0.100079998373985","0.0836500003933907","","",
"Northern Mariana Islands","MNP","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.355980008840561","","","","0.397700011730194","","0.136069998145103","","0.375950008630753","","","","","0.308140009641647","","","","","","","","","",
"Mauritania","MRT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0101899998262525","","","","","","",
"Mauritius","MUS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.275290012359619","0.258309990167618","0.30595999956131","0.280250012874603","0.357749998569489","0.363169997930527","0.321709990501404","0.363290011882782","0.355740010738373","","","","","","","0.177729994058609","","","","","0.354229986667633","0.333869993686676","0.35699000954628","0.402990013360977","0.367839992046356","0.308299988508224","0.234009996056557","",
"Malawi","MWI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21645000576973","","0.397890001535416","","0.468989998102188","","0.652540028095245","","0.599900007247925","","0.6110600233078","","0.788469970226288","1.01001000404358","1.03608000278473","1.03341996669769","1.09268999099731","","1.2627500295639","1.27945005893707","1.41516995429993","","1.04025995731354","","0.950550019741058","","","","",
"North America","NAC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.38902997156803","2.41514749571817","2.44483923579886","2.49138683908303","2.56826138293656","2.59694143681024","2.50998681377908","2.50792927073123","2.44891154716324","2.45812838973701","2.49293948313806","2.54858896154699","2.65916088342182","2.71492622929112","2.62715639447037","2.63912483221469","2.5809312724847","2.59750388479004","2.6155556369369","2.68778851646004","2.75351540027586","2.79075236954305","2.89298153309247","3.04196241095098","3.31649271342297","3.35662520338488","3.44238604046732","","",
"Namibia","NAM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.139630004763603","","","","0.349860012531281","","","","","","","","0.646470010280609","","",
"New Caledonia","NCL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.132229998707771","","","","","","","","","","","","0.284440010786057","","","","","",
"Nicaragua","NIC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0650999993085861","","","","","0.0349299982190132","","","","","","","","","0.0834399983286858","0.104489997029305","0.10283999890089","0.0893500000238419","0.10741999745369","","","","","","","","","",
"Netherlands","NLD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.84092998504639","1.8447699546814","1.74205994606018","1.82281994819641","1.78980004787445","1.79609000682831","1.74542999267578","1.78390002250671","1.7890100479126","1.77388000488281","1.74066996574402","1.67030000686646","1.62268996238708","1.66569995880127","1.70404005050659","1.8813099861145","1.9162700176239","2.15605998039246","2.17330002784729","2.1460599899292","2.15081000328064","2.17857003211975","2.13879990577698","2.18435001373291","2.32182002067566","2.26876997947693","2.25533008575439","","",
"Norway","NOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.59350001811981","","1.60436999797821","","1.56019997596741","1.62644994258881","1.67571997642517","1.53974997997284","1.47714996337891","1.44972002506256","1.5579400062561","1.54556000232697","1.71677994728088","1.6411999464035","1.61714005470276","1.61053001880646","1.64216005802155","1.70369005203247","1.92349994182587","2.032870054245","2.08167004585266","2.03482007980347","2.13599991798401","2.24435997009277","1.88763999938965","1.55752003192902","","",
"Nepal","NPL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0543899983167648","0.259240001440048","0.302199989557266","","","","","","","","","","","","","","",
"Nauru","NRU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.05648994445801","","0.963869988918304","","1.10028994083405","","1.14891004562378","","1.12042999267578","","1.15763998031616","","1.25214004516602","","1.23222005367279","","1.15337002277374","","1.22789001464844","","1.34905004501343","","1.40803003311157","","1.46569001674652","","","",
"OECD members","OED","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.10958622757043","2.13220838252878","2.1346393237129","2.20374271492057","2.24743057825763","2.27905482404154","2.22335433610423","2.21663176681618","2.16770938090485","2.18076695688045","2.20564110279071","2.20739273961673","2.28699123799422","2.3654473095267","2.3280752540677","2.35393047603537","2.37175804433967","2.36172355866542","2.43935968530329","2.46907608728892","2.51870749772938","2.54473539759867","2.65048006819991","2.72071527587884","2.93285660357466","2.91289206059061","3.02218702674159","","",
"Oman","OMN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.119620002806187","0.182809993624687","0.148540005087852","0.18588000535965","0.218659996986389","0.226909995079041","0.199249997735023","0.190310001373291","0.272549986839294","0.315990000963211","0.289779990911484","0.275059998035431","0.367289990186691","",
"Other small states","OSS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.853328687602928","0.84646469644847","","","","","","","","","","","0.825715239544685","","","","0.999116602922573","","","","","","",
"Pakistan","PAK","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.15565000474453","0.109190002083778","0.115900002419949","0.0953600034117699","0.124080002307892","0.16227999329567","","","0.329459995031357","","0.523429989814758","","0.40217998623848","","0.304910004138947","","0.261790007352829","","0.221929997205734","","0.212139993906021","","0.174750000238419","","0.164309993386269","","0.163749992847443","",
"Panama","PAN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.310099989175797","0.299109995365143","0.269219994544983","0.272049993276596","0.362639993429184","0.360740005970001","0.342200011014938","0.321090012788773","0.226459994912148","0.23183000087738","0.235369995236397","0.18172000348568","0.190650001168251","0.132100000977516","0.14452999830246","0.173040002584457","0.0753400027751923","0.0620599985122681","0.122950002551079","0.107450000941753","0.132400006055832","0.135299995541573","0.133589997887611","0.136240005493164","0.232350006699562","0.17688000202179","0.182429999113083","0.157910004258156","",
"Peru","PER","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0835999995470047","0.100720003247261","0.0984899997711182","0.112659998238087","0.110959999263287","0.106140002608299","0.108130000531673","0.155780002474785","","","","","","","0.0828199982643127","0.0553000010550022","0.0817399993538857","0.108050003647804","0.117020003497601","0.120080001652241","0.120849996805191","0.126829996705055","0.156959995627403","0.172289997339249","0.137520000338554","0.161779999732971","","",
"Philippines","PHL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.132630005478859","0.125269994139671","","0.106919996440411","","0.104979999363422","","0.109010003507137","","0.112219996750355","","0.132070004940033","","0.156829997897148","","","0.322219997644424","","","","","","",
"Palau","PLW","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.031580001115799","","","","","","","","",
"Poland","POL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.639370024204254","0.643149971961975","0.659709990024567","0.6805499792099","0.640779972076416","0.6215900182724","0.556749999523163","0.538060009479523","0.552500009536743","0.562780022621155","0.55102002620697","0.561930000782013","0.599439978599548","0.661059975624084","0.726189970970154","0.752210021018982","0.889970004558563","0.884829998016357","0.950760006904602","1.00423002243042","0.968209981918335","1.03785002231598","1.20609998703003","1.32334995269775","1.38608002662659","1.4318300485611","1.4538300037384","","",
"Pre-demographic dividend","PRE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.451310008764267","","","","0.438589990139008","","0.428829997777939","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.549499988555908","0.563740015029907","0.624859988689423","0.681209981441498","0.721560001373291","0.764819979667664","0.721830010414124","0.698019981384277","0.729300022125244","0.757550001144409","0.954479992389679","1.12416994571686","1.44334995746613","1.58001005649567","1.53529000282288","1.4574099779129","1.37861001491547","1.32467997074127","1.28991997241974","1.24329996109009","1.28075003623962","1.3192800283432","1.3495500087738","1.39561998844147","1.61391997337341","1.67051005363464","1.70178997516632","","",
"Paraguay","PRY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.066990002989769","0.0749299973249435","0.0613499991595745","0.0606600008904934","0.0609100013971329","","","0.0411299988627434","","","0.0421600006520748","0.0651699975132942","0.0716300010681152","0.0790100023150444","0.0967399999499321","0.11676000058651","0.148880004882812","0.146840006113052","0.137510001659393","0.156969994306564","0.143979996442795","0.119439996778965","","",
"West Bank and Gaza","PSE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.197229996323586","0.149140000343323","0.356460005044937","0.361559987068176","","","0.454340010881424","","","","","","","","","","","",
"Pacific island small states","PSS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.16231586699773","2.19135943588987","2.19424553384889","2.26263808909447","2.32161162349715","2.35373173458369","2.29787796363282","2.28690800720118","2.23767815369264","2.25873165681943","2.28873364718406","2.30177310108636","2.38441310715514","2.45310860097127","2.42324041150413","2.45260664696325","2.47284020968885","2.46364843658454","2.54824763662558","2.56654769724851","2.61243320271842","2.63378712759717","2.74444306648462","2.80489773956608","3.0239463865615","2.99893369928895","3.12065340104479","","",
"French Polynesia","PYF","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.47859999537468","","","0.518830001354218","","","0.531289994716644","","","0.680580019950867","","","",
"Romania","ROU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.674719989299774","0.574509978294373","0.495409995317459","0.398319989442825","0.36625999212265","0.391290009021759","0.37720999121666","0.39708000421524","0.389420002698898","0.412620007991791","0.456820011138916","0.51147997379303","0.552150011062622","0.443949997425079","0.44666001200676","0.474590003490448","0.462399989366531","0.390240013599396","0.382079988718033","0.487960010766983","0.488640010356903","0.506929993629456","0.49728998541832","0.476159989833832","0.465380012989044","0.472339987754822","0.45881000161171","","",
"Russian Federation","RUS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.965919971466064","1.04374003410339","0.953830003738403","0.996230006217957","1.04982995986938","1.17693996429443","1.24652004241943","1.28603005409241","1.15132999420166","1.06797003746033","1.07293999195099","1.11610996723175","1.04435002803802","1.2519199848175","1.13020002841949","1.01545000076294","1.02766001224518","1.02732002735138","1.07240998744965","1.10084998607635","1.10238003730774","1.10967004299164","0.990019977092743","1.03531002998352","1.09098994731903","0.958570003509521","0.925270020961761","","",
"Rwanda","RWA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6494500041008","","","0.758530020713806","","","","0.794449985027313","",
"South Asia","SAS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.623488637830561","0.61737252260491","0.627314253033539","0.650724530217728","0.627184096971737","0.633887931120161","0.635651397753522","0.719290018081665","0.74062627728012","0.7497230793683","0.786319535468244","0.768049301004863","0.826499369615275","0.776001262591566","0.762064155681154","0.704480779623867","0.743990004062653","0.632569026423973","0.678035592804138","0.6161185301708","0.649543452562021","0.599364743639285","0.64175181322042","0.610145683204958","0.629403893682408","","","","",
"Saudi Arabia","SAU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06233000010252","0.0531499981880188","0.0423000007867813","0.0424499996006489","0.0452100001275539","0.0490199998021126","0.0733800008893013","0.88400000333786","0.890680015087128","0.869899988174438","0.807359993457794","","","","","","","0.498019993305206","0.442660003900528","0.463169991970062","0.564859986305237","",
"Sudan","SDN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.530070006847382","0.472770005464554","0.374830007553101","0.322470009326935","0.280800014734268","0.238250002264977","0.224999994039536","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.293740004301071","","0.434300005435944","","","","","0.577199995517731","","","","","","","","","",
